MTU (CET/CEST),Price,Currency
03.09.2024 07:00 - 03.09.2024 08:00,133.95,EUR
03.09.2024 08:00 - 03.09.2024 09:00,115.98,EUR
03.09.2024 09:00 - 03.09.2024 10:00,98.88,EUR
03.09.2024 10:00 - 03.09.2024 11:00,90.02,EUR
03.09.2024 11:00 - 03.09.2024 12:00,84.8,EUR
03.09.2024 12:00 - 03.09.2024 13:00,82.69,EUR
03.09.2024 13:00 - 03.09.2024 14:00,84.13,EUR
03.09.2024 14:00 - 03.09.2024 15:00,86.67,EUR
03.09.2024 15:00 - 03.09.2024 16:00,91.21,EUR
03.09.2024 16:00 - 03.09.2024 17:00,120.95,EUR
03.09.2024 17:00 - 03.09.2024 18:00,217.09,EUR
03.09.2024 18:00 - 03.09.2024 19:00,334.59,EUR
03.09.2024 19:00 - 03.09.2024 20:00,340,EUR
03.09.2024 20:00 - 03.09.2024 21:00,206.8,EUR
03.09.2024 21:00 - 03.09.2024 22:00,133.2,EUR
03.09.2024 22:00 - 03.09.2024 23:00,117.32,EUR
03.09.2024 23:00 - 04.09.2024 00:00,108.17,EUR
04.09.2024 00:00 - 04.09.2024 01:00,101.02,EUR
04.09.2024 01:00 - 04.09.2024 02:00,98.89,EUR
04.09.2024 02:00 - 04.09.2024 03:00,98.34,EUR
04.09.2024 03:00 - 04.09.2024 04:00,98.62,EUR
04.09.2024 04:00 - 04.09.2024 05:00,109.37,EUR
04.09.2024 05:00 - 04.09.2024 06:00,144.02,EUR
04.09.2024 06:00 - 04.09.2024 07:00,181.16,EUR
04.09.2024 07:00 - 04.09.2024 08:00,155.89,EUR
04.09.2024 08:00 - 04.09.2024 09:00,125.29,EUR
04.09.2024 09:00 - 04.09.2024 10:00,107.21,EUR
04.09.2024 10:00 - 04.09.2024 11:00,96.06,EUR
04.09.2024 11:00 - 04.09.2024 12:00,92,EUR
04.09.2024 12:00 - 04.09.2024 13:00,90.49,EUR
04.09.2024 13:00 - 04.09.2024 14:00,89.2,EUR
04.09.2024 14:00 - 04.09.2024 15:00,92.72,EUR
04.09.2024 15:00 - 04.09.2024 16:00,101.85,EUR
04.09.2024 16:00 - 04.09.2024 17:00,123.97,EUR
04.09.2024 17:00 - 04.09.2024 18:00,155.7,EUR
04.09.2024 18:00 - 04.09.2024 19:00,303,EUR
04.09.2024 19:00 - 04.09.2024 20:00,181.95,EUR
04.09.2024 20:00 - 04.09.2024 21:00,130.26,EUR
04.09.2024 21:00 - 04.09.2024 22:00,108.59,EUR
04.09.2024 22:00 - 04.09.2024 23:00,99.58,EUR
04.09.2024 23:00 - 05.09.2024 00:00,101.27,EUR
05.09.2024 00:00 - 05.09.2024 01:00,94.6,EUR
05.09.2024 01:00 - 05.09.2024 02:00,90,EUR
05.09.2024 02:00 - 05.09.2024 03:00,87.11,EUR
05.09.2024 03:00 - 05.09.2024 04:00,80.57,EUR
05.09.2024 04:00 - 05.09.2024 05:00,51.8,EUR
05.09.2024 05:00 - 05.09.2024 06:00,80.39,EUR
05.09.2024 06:00 - 05.09.2024 07:00,88.88,EUR
05.09.2024 07:00 - 05.09.2024 08:00,54.67,EUR
05.09.2024 08:00 - 05.09.2024 09:00,39.86,EUR
05.09.2024 09:00 - 05.09.2024 10:00,65.06,EUR
05.09.2024 10:00 - 05.09.2024 11:00,0.11,EUR
05.09.2024 11:00 - 05.09.2024 12:00,-0.07,EUR
05.09.2024 12:00 - 05.09.2024 13:00,-0.82,EUR
05.09.2024 13:00 - 05.09.2024 14:00,-0.1,EUR
05.09.2024 14:00 - 05.09.2024 15:00,-2.04,EUR
05.09.2024 15:00 - 05.09.2024 16:00,-0.01,EUR
05.09.2024 16:00 - 05.09.2024 17:00,36.13,EUR
05.09.2024 17:00 - 05.09.2024 18:00,55.5,EUR
05.09.2024 18:00 - 05.09.2024 19:00,51,EUR
05.09.2024 19:00 - 05.09.2024 20:00,45.64,EUR
05.09.2024 20:00 - 05.09.2024 21:00,39.92,EUR
05.09.2024 21:00 - 05.09.2024 22:00,34.99,EUR
05.09.2024 22:00 - 05.09.2024 23:00,30.81,EUR
05.09.2024 23:00 - 06.09.2024 00:00,22.19,EUR
06.09.2024 00:00 - 06.09.2024 01:00,19.92,EUR
06.09.2024 01:00 - 06.09.2024 02:00,19.9,EUR
06.09.2024 02:00 - 06.09.2024 03:00,20,EUR
06.09.2024 03:00 - 06.09.2024 04:00,22.25,EUR
06.09.2024 04:00 - 06.09.2024 05:00,24.8,EUR
06.09.2024 05:00 - 06.09.2024 06:00,28.67,EUR
06.09.2024 06:00 - 06.09.2024 07:00,42.25,EUR
06.09.2024 07:00 - 06.09.2024 08:00,43.01,EUR
06.09.2024 08:00 - 06.09.2024 09:00,39.48,EUR
06.09.2024 09:00 - 06.09.2024 10:00,30,EUR
06.09.2024 10:00 - 06.09.2024 11:00,20.07,EUR
06.09.2024 11:00 - 06.09.2024 12:00,13.61,EUR
06.09.2024 12:00 - 06.09.2024 13:00,12.48,EUR
06.09.2024 13:00 - 06.09.2024 14:00,14.53,EUR
06.09.2024 14:00 - 06.09.2024 15:00,15.01,EUR
06.09.2024 15:00 - 06.09.2024 16:00,15.06,EUR
06.09.2024 16:00 - 06.09.2024 17:00,42.09,EUR
06.09.2024 17:00 - 06.09.2024 18:00,74.67,EUR
06.09.2024 18:00 - 06.09.2024 19:00,99.96,EUR
06.09.2024 19:00 - 06.09.2024 20:00,99.83,EUR
06.09.2024 20:00 - 06.09.2024 21:00,72.95,EUR
06.09.2024 21:00 - 06.09.2024 22:00,46.23,EUR
06.09.2024 22:00 - 06.09.2024 23:00,42.17,EUR
06.09.2024 23:00 - 07.09.2024 00:00,102.3,EUR
07.09.2024 00:00 - 07.09.2024 01:00,96.61,EUR
07.09.2024 01:00 - 07.09.2024 02:00,94.73,EUR
07.09.2024 02:00 - 07.09.2024 03:00,92.41,EUR
07.09.2024 03:00 - 07.09.2024 04:00,94.4,EUR
07.09.2024 04:00 - 07.09.2024 05:00,97.35,EUR
07.09.2024 05:00 - 07.09.2024 06:00,100.26,EUR
07.09.2024 06:00 - 07.09.2024 07:00,102.55,EUR
07.09.2024 07:00 - 07.09.2024 08:00,95.44,EUR
07.09.2024 08:00 - 07.09.2024 09:00,84.19,EUR
07.09.2024 09:00 - 07.09.2024 10:00,51.52,EUR
07.09.2024 10:00 - 07.09.2024 11:00,14.17,EUR
07.09.2024 11:00 - 07.09.2024 12:00,5.48,EUR
07.09.2024 12:00 - 07.09.2024 13:00,1.02,EUR
07.09.2024 13:00 - 07.09.2024 14:00,0.44,EUR
07.09.2024 14:00 - 07.09.2024 15:00,8.41,EUR
07.09.2024 15:00 - 07.09.2024 16:00,49.62,EUR
07.09.2024 16:00 - 07.09.2024 17:00,101.4,EUR
07.09.2024 17:00 - 07.09.2024 18:00,128.57,EUR
07.09.2024 18:00 - 07.09.2024 19:00,150.4,EUR
07.09.2024 19:00 - 07.09.2024 20:00,133,EUR
07.09.2024 20:00 - 07.09.2024 21:00,101.9,EUR
07.09.2024 21:00 - 07.09.2024 22:00,92.32,EUR
07.09.2024 22:00 - 07.09.2024 23:00,89.24,EUR
07.09.2024 23:00 - 08.09.2024 00:00,93.91,EUR
08.09.2024 00:00 - 08.09.2024 01:00,86.46,EUR
08.09.2024 01:00 - 08.09.2024 02:00,83.68,EUR
08.09.2024 02:00 - 08.09.2024 03:00,82,EUR
08.09.2024 03:00 - 08.09.2024 04:00,82.39,EUR
08.09.2024 04:00 - 08.09.2024 05:00,85.1,EUR
08.09.2024 05:00 - 08.09.2024 06:00,83.36,EUR
08.09.2024 06:00 - 08.09.2024 07:00,82.07,EUR
08.09.2024 07:00 - 08.09.2024 08:00,76.73,EUR
08.09.2024 08:00 - 08.09.2024 09:00,40.58,EUR
08.09.2024 09:00 - 08.09.2024 10:00,8.29,EUR
08.09.2024 10:00 - 08.09.2024 11:00,0.44,EUR
08.09.2024 11:00 - 08.09.2024 12:00,0.04,EUR
08.09.2024 12:00 - 08.09.2024 13:00,0.01,EUR
08.09.2024 13:00 - 08.09.2024 14:00,1.16,EUR
08.09.2024 14:00 - 08.09.2024 15:00,3.17,EUR
08.09.2024 15:00 - 08.09.2024 16:00,58.62,EUR
08.09.2024 16:00 - 08.09.2024 17:00,95.99,EUR
08.09.2024 17:00 - 08.09.2024 18:00,119.04,EUR
08.09.2024 18:00 - 08.09.2024 19:00,124.15,EUR
08.09.2024 19:00 - 08.09.2024 20:00,128.12,EUR
08.09.2024 20:00 - 08.09.2024 21:00,117.2,EUR
08.09.2024 21:00 - 08.09.2024 22:00,105.8,EUR
08.09.2024 22:00 - 08.09.2024 23:00,97.13,EUR
08.09.2024 23:00 - 09.09.2024 00:00,86.41,EUR
09.09.2024 00:00 - 09.09.2024 01:00,85.76,EUR
09.09.2024 01:00 - 09.09.2024 02:00,84.1,EUR
09.09.2024 02:00 - 09.09.2024 03:00,82.03,EUR
09.09.2024 03:00 - 09.09.2024 04:00,85.11,EUR
09.09.2024 04:00 - 09.09.2024 05:00,85.79,EUR
09.09.2024 05:00 - 09.09.2024 06:00,118.47,EUR
09.09.2024 06:00 - 09.09.2024 07:00,140.62,EUR
09.09.2024 07:00 - 09.09.2024 08:00,159.57,EUR
09.09.2024 08:00 - 09.09.2024 09:00,129.68,EUR
09.09.2024 09:00 - 09.09.2024 10:00,110.87,EUR
09.09.2024 10:00 - 09.09.2024 11:00,100.74,EUR
09.09.2024 11:00 - 09.09.2024 12:00,94.98,EUR
09.09.2024 12:00 - 09.09.2024 13:00,89.17,EUR
09.09.2024 13:00 - 09.09.2024 14:00,82.06,EUR
09.09.2024 14:00 - 09.09.2024 15:00,83.98,EUR
09.09.2024 15:00 - 09.09.2024 16:00,78.68,EUR
09.09.2024 16:00 - 09.09.2024 17:00,92.8,EUR
09.09.2024 17:00 - 09.09.2024 18:00,113.15,EUR
09.09.2024 18:00 - 09.09.2024 19:00,114.56,EUR
09.09.2024 19:00 - 09.09.2024 20:00,88.12,EUR
09.09.2024 20:00 - 09.09.2024 21:00,65.02,EUR
09.09.2024 21:00 - 09.09.2024 22:00,33.98,EUR
09.09.2024 22:00 - 09.09.2024 23:00,33.85,EUR
09.09.2024 23:00 - 10.09.2024 00:00,1.91,EUR
10.09.2024 00:00 - 10.09.2024 01:00,2.94,EUR
10.09.2024 01:00 - 10.09.2024 02:00,2.1,EUR
10.09.2024 02:00 - 10.09.2024 03:00,0.69,EUR
10.09.2024 03:00 - 10.09.2024 04:00,0,EUR
10.09.2024 04:00 - 10.09.2024 05:00,0,EUR
10.09.2024 05:00 - 10.09.2024 06:00,1.81,EUR
10.09.2024 06:00 - 10.09.2024 07:00,22.55,EUR
10.09.2024 07:00 - 10.09.2024 08:00,67.59,EUR
10.09.2024 08:00 - 10.09.2024 09:00,54.06,EUR
10.09.2024 09:00 - 10.09.2024 10:00,37.88,EUR
10.09.2024 10:00 - 10.09.2024 11:00,9.52,EUR
10.09.2024 11:00 - 10.09.2024 12:00,0.04,EUR
10.09.2024 12:00 - 10.09.2024 13:00,-0.07,EUR
10.09.2024 13:00 - 10.09.2024 14:00,-0.16,EUR
10.09.2024 14:00 - 10.09.2024 15:00,-0.04,EUR
10.09.2024 15:00 - 10.09.2024 16:00,0.22,EUR
10.09.2024 16:00 - 10.09.2024 17:00,20.4,EUR
10.09.2024 17:00 - 10.09.2024 18:00,25.71,EUR
10.09.2024 18:00 - 10.09.2024 19:00,30.05,EUR
10.09.2024 19:00 - 10.09.2024 20:00,35.07,EUR
10.09.2024 20:00 - 10.09.2024 21:00,31.47,EUR
10.09.2024 21:00 - 10.09.2024 22:00,31.14,EUR
10.09.2024 22:00 - 10.09.2024 23:00,32.96,EUR
10.09.2024 23:00 - 11.09.2024 00:00,20.06,EUR
11.09.2024 00:00 - 11.09.2024 01:00,15.04,EUR
11.09.2024 01:00 - 11.09.2024 02:00,16.8,EUR
11.09.2024 02:00 - 11.09.2024 03:00,19.09,EUR
11.09.2024 03:00 - 11.09.2024 04:00,23.91,EUR
11.09.2024 04:00 - 11.09.2024 05:00,26.84,EUR
11.09.2024 05:00 - 11.09.2024 06:00,48.2,EUR
11.09.2024 06:00 - 11.09.2024 07:00,93.6,EUR
11.09.2024 07:00 - 11.09.2024 08:00,110.72,EUR
11.09.2024 08:00 - 11.09.2024 09:00,97.6,EUR
11.09.2024 09:00 - 11.09.2024 10:00,74.01,EUR
11.09.2024 10:00 - 11.09.2024 11:00,36.91,EUR
11.09.2024 11:00 - 11.09.2024 12:00,32.89,EUR
11.09.2024 12:00 - 11.09.2024 13:00,27.02,EUR
11.09.2024 13:00 - 11.09.2024 14:00,27,EUR
11.09.2024 14:00 - 11.09.2024 15:00,29.94,EUR
11.09.2024 15:00 - 11.09.2024 16:00,34.15,EUR
11.09.2024 16:00 - 11.09.2024 17:00,84.1,EUR
11.09.2024 17:00 - 11.09.2024 18:00,103.43,EUR
11.09.2024 18:00 - 11.09.2024 19:00,122.19,EUR
11.09.2024 19:00 - 11.09.2024 20:00,126.31,EUR
11.09.2024 20:00 - 11.09.2024 21:00,115.14,EUR
11.09.2024 21:00 - 11.09.2024 22:00,101.65,EUR
11.09.2024 22:00 - 11.09.2024 23:00,101.49,EUR
11.09.2024 23:00 - 12.09.2024 00:00,90.06,EUR
12.09.2024 00:00 - 12.09.2024 01:00,84.09,EUR
12.09.2024 01:00 - 12.09.2024 02:00,80.7,EUR
12.09.2024 02:00 - 12.09.2024 03:00,81.65,EUR
12.09.2024 03:00 - 12.09.2024 04:00,83.05,EUR
12.09.2024 04:00 - 12.09.2024 05:00,86.92,EUR
12.09.2024 05:00 - 12.09.2024 06:00,107.96,EUR
12.09.2024 06:00 - 12.09.2024 07:00,134.94,EUR
12.09.2024 07:00 - 12.09.2024 08:00,135.94,EUR
12.09.2024 08:00 - 12.09.2024 09:00,103.36,EUR
12.09.2024 09:00 - 12.09.2024 10:00,85,EUR
12.09.2024 10:00 - 12.09.2024 11:00,80.41,EUR
12.09.2024 11:00 - 12.09.2024 12:00,78.62,EUR
12.09.2024 12:00 - 12.09.2024 13:00,78.23,EUR
12.09.2024 13:00 - 12.09.2024 14:00,80.11,EUR
12.09.2024 14:00 - 12.09.2024 15:00,84.93,EUR
12.09.2024 15:00 - 12.09.2024 16:00,91.67,EUR
12.09.2024 16:00 - 12.09.2024 17:00,109.74,EUR
12.09.2024 17:00 - 12.09.2024 18:00,145.19,EUR
12.09.2024 18:00 - 12.09.2024 19:00,300.01,EUR
12.09.2024 19:00 - 12.09.2024 20:00,250.02,EUR
12.09.2024 20:00 - 12.09.2024 21:00,125,EUR
12.09.2024 21:00 - 12.09.2024 22:00,99.47,EUR
12.09.2024 22:00 - 12.09.2024 23:00,92.04,EUR
12.09.2024 23:00 - 13.09.2024 00:00,99.97,EUR
13.09.2024 00:00 - 13.09.2024 01:00,91.52,EUR
13.09.2024 01:00 - 13.09.2024 02:00,87.31,EUR
13.09.2024 02:00 - 13.09.2024 03:00,86.76,EUR
13.09.2024 03:00 - 13.09.2024 04:00,84.63,EUR
13.09.2024 04:00 - 13.09.2024 05:00,87.92,EUR
13.09.2024 05:00 - 13.09.2024 06:00,98.72,EUR
13.09.2024 06:00 - 13.09.2024 07:00,119.96,EUR
13.09.2024 07:00 - 13.09.2024 08:00,132.24,EUR
13.09.2024 08:00 - 13.09.2024 09:00,116.24,EUR
13.09.2024 09:00 - 13.09.2024 10:00,102.54,EUR
13.09.2024 10:00 - 13.09.2024 11:00,91.5,EUR
13.09.2024 11:00 - 13.09.2024 12:00,87.66,EUR
13.09.2024 12:00 - 13.09.2024 13:00,76.94,EUR
13.09.2024 13:00 - 13.09.2024 14:00,19.01,EUR
13.09.2024 14:00 - 13.09.2024 15:00,38.93,EUR
13.09.2024 15:00 - 13.09.2024 16:00,45.02,EUR
13.09.2024 16:00 - 13.09.2024 17:00,46.9,EUR
13.09.2024 17:00 - 13.09.2024 18:00,67.68,EUR
13.09.2024 18:00 - 13.09.2024 19:00,89.42,EUR
13.09.2024 19:00 - 13.09.2024 20:00,86.69,EUR
13.09.2024 20:00 - 13.09.2024 21:00,68.8,EUR
13.09.2024 21:00 - 13.09.2024 22:00,58.9,EUR
13.09.2024 22:00 - 13.09.2024 23:00,60.99,EUR
13.09.2024 23:00 - 14.09.2024 00:00,55.61,EUR
14.09.2024 00:00 - 14.09.2024 01:00,50.01,EUR
14.09.2024 01:00 - 14.09.2024 02:00,43.33,EUR
14.09.2024 02:00 - 14.09.2024 03:00,45.18,EUR
14.09.2024 03:00 - 14.09.2024 04:00,46.7,EUR
14.09.2024 04:00 - 14.09.2024 05:00,44.27,EUR
14.09.2024 05:00 - 14.09.2024 06:00,55.35,EUR
14.09.2024 06:00 - 14.09.2024 07:00,65,EUR
14.09.2024 07:00 - 14.09.2024 08:00,75.54,EUR
14.09.2024 08:00 - 14.09.2024 09:00,66.6,EUR
14.09.2024 09:00 - 14.09.2024 10:00,41.02,EUR
14.09.2024 10:00 - 14.09.2024 11:00,8.08,EUR
14.09.2024 11:00 - 14.09.2024 12:00,0.86,EUR
14.09.2024 12:00 - 14.09.2024 13:00,0.25,EUR
14.09.2024 13:00 - 14.09.2024 14:00,-0.14,EUR
14.09.2024 14:00 - 14.09.2024 15:00,-0.07,EUR
14.09.2024 15:00 - 14.09.2024 16:00,9.54,EUR
14.09.2024 16:00 - 14.09.2024 17:00,65.09,EUR
14.09.2024 17:00 - 14.09.2024 18:00,94.39,EUR
14.09.2024 18:00 - 14.09.2024 19:00,126.58,EUR
14.09.2024 19:00 - 14.09.2024 20:00,117.85,EUR
14.09.2024 20:00 - 14.09.2024 21:00,103.09,EUR
14.09.2024 21:00 - 14.09.2024 22:00,93.75,EUR
14.09.2024 22:00 - 14.09.2024 23:00,84.76,EUR
14.09.2024 23:00 - 15.09.2024 00:00,78.11,EUR
15.09.2024 00:00 - 15.09.2024 01:00,70.07,EUR
15.09.2024 01:00 - 15.09.2024 02:00,66.6,EUR
15.09.2024 02:00 - 15.09.2024 03:00,67.15,EUR
15.09.2024 03:00 - 15.09.2024 04:00,63.66,EUR
15.09.2024 04:00 - 15.09.2024 05:00,65.61,EUR
15.09.2024 05:00 - 15.09.2024 06:00,69.18,EUR
15.09.2024 06:00 - 15.09.2024 07:00,85.42,EUR
15.09.2024 07:00 - 15.09.2024 08:00,76.96,EUR
15.09.2024 08:00 - 15.09.2024 09:00,54.07,EUR
15.09.2024 09:00 - 15.09.2024 10:00,10.92,EUR
15.09.2024 10:00 - 15.09.2024 11:00,0.07,EUR
15.09.2024 11:00 - 15.09.2024 12:00,0,EUR
15.09.2024 12:00 - 15.09.2024 13:00,1.96,EUR
15.09.2024 13:00 - 15.09.2024 14:00,-0.2,EUR
15.09.2024 14:00 - 15.09.2024 15:00,-0.27,EUR
15.09.2024 15:00 - 15.09.2024 16:00,19.7,EUR
15.09.2024 16:00 - 15.09.2024 17:00,82.25,EUR
15.09.2024 17:00 - 15.09.2024 18:00,112.8,EUR
15.09.2024 18:00 - 15.09.2024 19:00,133.16,EUR
15.09.2024 19:00 - 15.09.2024 20:00,123.6,EUR
15.09.2024 20:00 - 15.09.2024 21:00,112.68,EUR
15.09.2024 21:00 - 15.09.2024 22:00,107.11,EUR
15.09.2024 22:00 - 15.09.2024 23:00,92.6,EUR
15.09.2024 23:00 - 16.09.2024 00:00,92.99,EUR
16.09.2024 00:00 - 16.09.2024 01:00,88.14,EUR
16.09.2024 01:00 - 16.09.2024 02:00,87.26,EUR
16.09.2024 02:00 - 16.09.2024 03:00,84.93,EUR
16.09.2024 03:00 - 16.09.2024 04:00,84.34,EUR
16.09.2024 04:00 - 16.09.2024 05:00,88.31,EUR
16.09.2024 05:00 - 16.09.2024 06:00,108,EUR
16.09.2024 06:00 - 16.09.2024 07:00,130,EUR
16.09.2024 07:00 - 16.09.2024 08:00,146.06,EUR
16.09.2024 08:00 - 16.09.2024 09:00,126.4,EUR
16.09.2024 09:00 - 16.09.2024 10:00,112.63,EUR
16.09.2024 10:00 - 16.09.2024 11:00,105.02,EUR
16.09.2024 11:00 - 16.09.2024 12:00,96.02,EUR
16.09.2024 12:00 - 16.09.2024 13:00,86.89,EUR
16.09.2024 13:00 - 16.09.2024 14:00,80.86,EUR
16.09.2024 14:00 - 16.09.2024 15:00,75.37,EUR
16.09.2024 15:00 - 16.09.2024 16:00,76.3,EUR
16.09.2024 16:00 - 16.09.2024 17:00,86.98,EUR
16.09.2024 17:00 - 16.09.2024 18:00,107.87,EUR
16.09.2024 18:00 - 16.09.2024 19:00,112.57,EUR
16.09.2024 19:00 - 16.09.2024 20:00,109.01,EUR
16.09.2024 20:00 - 16.09.2024 21:00,90.1,EUR
16.09.2024 21:00 - 16.09.2024 22:00,78.81,EUR
16.09.2024 22:00 - 16.09.2024 23:00,81.53,EUR
16.09.2024 23:00 - 17.09.2024 00:00,85.54,EUR
17.09.2024 00:00 - 17.09.2024 01:00,82.3,EUR
17.09.2024 01:00 - 17.09.2024 02:00,80.51,EUR
17.09.2024 02:00 - 17.09.2024 03:00,79.84,EUR
17.09.2024 03:00 - 17.09.2024 04:00,80.04,EUR
17.09.2024 04:00 - 17.09.2024 05:00,91.52,EUR
17.09.2024 05:00 - 17.09.2024 06:00,108.32,EUR
17.09.2024 06:00 - 17.09.2024 07:00,133.94,EUR
17.09.2024 07:00 - 17.09.2024 08:00,137.52,EUR
17.09.2024 08:00 - 17.09.2024 09:00,108.91,EUR
17.09.2024 09:00 - 17.09.2024 10:00,96.52,EUR
17.09.2024 10:00 - 17.09.2024 11:00,82.39,EUR
17.09.2024 11:00 - 17.09.2024 12:00,59.81,EUR
17.09.2024 12:00 - 17.09.2024 13:00,41.77,EUR
17.09.2024 13:00 - 17.09.2024 14:00,25.64,EUR
17.09.2024 14:00 - 17.09.2024 15:00,44.44,EUR
17.09.2024 15:00 - 17.09.2024 16:00,74.29,EUR
17.09.2024 16:00 - 17.09.2024 17:00,93.5,EUR
17.09.2024 17:00 - 17.09.2024 18:00,112.99,EUR
17.09.2024 18:00 - 17.09.2024 19:00,132.53,EUR
17.09.2024 19:00 - 17.09.2024 20:00,111.24,EUR
17.09.2024 20:00 - 17.09.2024 21:00,96.12,EUR
17.09.2024 21:00 - 17.09.2024 22:00,89.94,EUR
17.09.2024 22:00 - 17.09.2024 23:00,83.84,EUR
17.09.2024 23:00 - 18.09.2024 00:00,85.16,EUR
18.09.2024 00:00 - 18.09.2024 01:00,80.94,EUR
18.09.2024 01:00 - 18.09.2024 02:00,83.71,EUR
18.09.2024 02:00 - 18.09.2024 03:00,83.67,EUR
18.09.2024 03:00 - 18.09.2024 04:00,82.51,EUR
18.09.2024 04:00 - 18.09.2024 05:00,89.92,EUR
18.09.2024 05:00 - 18.09.2024 06:00,105.09,EUR
18.09.2024 06:00 - 18.09.2024 07:00,141.92,EUR
18.09.2024 07:00 - 18.09.2024 08:00,133.07,EUR
18.09.2024 08:00 - 18.09.2024 09:00,102.44,EUR
18.09.2024 09:00 - 18.09.2024 10:00,79,EUR
18.09.2024 10:00 - 18.09.2024 11:00,55.32,EUR
18.09.2024 11:00 - 18.09.2024 12:00,5.49,EUR
18.09.2024 12:00 - 18.09.2024 13:00,2.19,EUR
18.09.2024 13:00 - 18.09.2024 14:00,1.03,EUR
18.09.2024 14:00 - 18.09.2024 15:00,1.04,EUR
18.09.2024 15:00 - 18.09.2024 16:00,40.05,EUR
18.09.2024 16:00 - 18.09.2024 17:00,87.52,EUR
18.09.2024 17:00 - 18.09.2024 18:00,113.91,EUR
18.09.2024 18:00 - 18.09.2024 19:00,129.92,EUR
18.09.2024 19:00 - 18.09.2024 20:00,108.2,EUR
18.09.2024 20:00 - 18.09.2024 21:00,93.25,EUR
18.09.2024 21:00 - 18.09.2024 22:00,89.92,EUR
18.09.2024 22:00 - 18.09.2024 23:00,79.49,EUR
18.09.2024 23:00 - 19.09.2024 00:00,76.4,EUR
19.09.2024 00:00 - 19.09.2024 01:00,77.53,EUR
19.09.2024 01:00 - 19.09.2024 02:00,78.03,EUR
19.09.2024 02:00 - 19.09.2024 03:00,77.35,EUR
19.09.2024 03:00 - 19.09.2024 04:00,79.26,EUR
19.09.2024 04:00 - 19.09.2024 05:00,89.99,EUR
19.09.2024 05:00 - 19.09.2024 06:00,113.47,EUR
19.09.2024 06:00 - 19.09.2024 07:00,143.24,EUR
19.09.2024 07:00 - 19.09.2024 08:00,124.12,EUR
19.09.2024 08:00 - 19.09.2024 09:00,97.64,EUR
19.09.2024 09:00 - 19.09.2024 10:00,74.81,EUR
19.09.2024 10:00 - 19.09.2024 11:00,50.41,EUR
19.09.2024 11:00 - 19.09.2024 12:00,4.97,EUR
19.09.2024 12:00 - 19.09.2024 13:00,7.13,EUR
19.09.2024 13:00 - 19.09.2024 14:00,4.03,EUR
19.09.2024 14:00 - 19.09.2024 15:00,10.91,EUR
19.09.2024 15:00 - 19.09.2024 16:00,58.55,EUR
19.09.2024 16:00 - 19.09.2024 17:00,91.05,EUR
19.09.2024 17:00 - 19.09.2024 18:00,114.53,EUR
19.09.2024 18:00 - 19.09.2024 19:00,134.3,EUR
19.09.2024 19:00 - 19.09.2024 20:00,113.5,EUR
19.09.2024 20:00 - 19.09.2024 21:00,91.1,EUR
19.09.2024 21:00 - 19.09.2024 22:00,88.97,EUR
19.09.2024 22:00 - 19.09.2024 23:00,78.87,EUR
19.09.2024 23:00 - 20.09.2024 00:00,72.61,EUR
20.09.2024 00:00 - 20.09.2024 01:00,74.04,EUR
20.09.2024 01:00 - 20.09.2024 02:00,73.42,EUR
20.09.2024 02:00 - 20.09.2024 03:00,73.17,EUR
20.09.2024 03:00 - 20.09.2024 04:00,74.52,EUR
20.09.2024 04:00 - 20.09.2024 05:00,88.39,EUR
20.09.2024 05:00 - 20.09.2024 06:00,108.06,EUR
20.09.2024 06:00 - 20.09.2024 07:00,141.45,EUR
20.09.2024 07:00 - 20.09.2024 08:00,108.6,EUR
20.09.2024 08:00 - 20.09.2024 09:00,88.92,EUR
20.09.2024 09:00 - 20.09.2024 10:00,62.05,EUR
20.09.2024 10:00 - 20.09.2024 11:00,24.69,EUR
20.09.2024 11:00 - 20.09.2024 12:00,8.24,EUR
20.09.2024 12:00 - 20.09.2024 13:00,0.06,EUR
20.09.2024 13:00 - 20.09.2024 14:00,0.07,EUR
20.09.2024 14:00 - 20.09.2024 15:00,7.56,EUR
20.09.2024 15:00 - 20.09.2024 16:00,43.68,EUR
20.09.2024 16:00 - 20.09.2024 17:00,84.12,EUR
20.09.2024 17:00 - 20.09.2024 18:00,106.01,EUR
20.09.2024 18:00 - 20.09.2024 19:00,145.72,EUR
20.09.2024 19:00 - 20.09.2024 20:00,108.84,EUR
20.09.2024 20:00 - 20.09.2024 21:00,91.07,EUR
20.09.2024 21:00 - 20.09.2024 22:00,87.8,EUR
20.09.2024 22:00 - 20.09.2024 23:00,87.08,EUR
20.09.2024 23:00 - 21.09.2024 00:00,88.29,EUR
21.09.2024 00:00 - 21.09.2024 01:00,85.3,EUR
21.09.2024 01:00 - 21.09.2024 02:00,82,EUR
21.09.2024 02:00 - 21.09.2024 03:00,82.19,EUR
21.09.2024 03:00 - 21.09.2024 04:00,86.38,EUR
21.09.2024 04:00 - 21.09.2024 05:00,89.48,EUR
21.09.2024 05:00 - 21.09.2024 06:00,99.69,EUR
21.09.2024 06:00 - 21.09.2024 07:00,97.76,EUR
21.09.2024 07:00 - 21.09.2024 08:00,85.3,EUR
21.09.2024 08:00 - 21.09.2024 09:00,60.99,EUR
21.09.2024 09:00 - 21.09.2024 10:00,22,EUR
21.09.2024 10:00 - 21.09.2024 11:00,3.15,EUR
21.09.2024 11:00 - 21.09.2024 12:00,0.01,EUR
